Origin,Destination,Airline_name1,Flight_code,Stops,Travel_date,Departure_time,Arrival_time,Fare,Base price,GST,Currency,Scraped_at time,Source
DEL,SXR,Air India Express,IX-1074,1 stop,9/16/2026,11:00,13:45,7217,6873.33,343.67,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,IndiGo,6E-2455,1 stop,9/2/2026,10:05,14:20,7241,6896.19,344.81,INR,9/1/2026 6:37,Cleartrip
DEL,PNQ,IndiGo,6E-2618,Non-stop,9/2/2026,23:00,1:05,7245,6900,345,INR,9/1/2026 6:26,Cleartrip
DEL,PNQ,IndiGo,6E-2623,Non-stop,9/16/2026,18:15,20:20,7245,6900,345,INR,9/1/2026 6:27,Cleartrip
BLR,CCU,Akasa Air,QP-1561,Non-stop,10/1/2026,6:15,8:50,7247,6901.9,345.1,INR,9/1/2026 6:36,Cleartrip
BLR,CCU,Akasa Air,QP-1264,Non-stop,10/1/2026,21:10,23:35,7247,6901.9,345.1,INR,9/1/2026 6:36,Cleartrip
GOI,BOM,IndiGo,6E-7038,Non-stop,9/16/2026,17:25,18:55,7262,6916.19,345.81,INR,9/1/2026 6:51,Cleartrip
BLR,CCU,IndiGo,6E-356,1 stop,9/2/2026,17:15,23:30,7279,6932.38,346.62,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-6017,1 stop,9/8/2026,18:15,23:30,7279,6932.38,346.62,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-638,1 stop,9/8/2026,18:35,23:25,7279,6932.38,346.62,INR,9/1/2026 6:35,Cleartrip
DEL,PNQ,SpiceJet,SG-939,Non-stop,9/2/2026,16:55,19:25,7289,6941.9,347.1,INR,9/1/2026 6:26,Cleartrip
DEL,SXR,IndiGo,6E-6092,1 stop,9/16/2026,8:00,10:35,7293,6945.71,347.29,INR,9/1/2026 6:37,Cleartrip
DEL,CCU,Akasa Air,QP-1801,Non-stop,9/8/2026,5:55,8:15,7296,6948.57,347.43,INR,9/1/2026 6:28,Cleartrip
DEL,SXR,Air India Express,IX-1980,Non-stop,9/2/2026,9:55,11:30,7317,6968.57,348.43,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,IndiGo,6E-5120,Non-stop,9/2/2026,8:25,9:45,7318,6969.52,348.48,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,IndiGo,6E-5197,Non-stop,9/2/2026,9:55,11:25,7318,6969.52,348.48,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,Air India,AI-1792,Non-stop,9/8/2026,9:50,11:30,7324,6975.24,348.76,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,Air India,AI-2553,Non-stop,9/8/2026,7:25,9:10,7324,6975.24,348.76,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,Air India,AI-1792,Non-stop,9/16/2026,9:50,11:30,7324,6975.24,348.76,INR,9/1/2026 6:37,Cleartrip
DEL,SXR,Air India,AI-1799,Non-stop,9/8/2026,6:40,8:10,7324,6975.24,348.76,INR,9/1/2026 6:37,Cleartrip
DEL,PNQ,IndiGo,6E-2013,1 stop,9/2/2026,21:50,8:10,7327,6978.1,348.9,INR,9/1/2026 6:26,Cleartrip
GOI,BOM,Air India Express,IX-1241,Non-stop,9/16/2026,18:20,19:50,7350,7000,350,INR,9/1/2026 6:51,Cleartrip
DEL,HYD,Air India Express,IX-1273,1 stop,9/16/2026,12:20,20:45,7352,7001.9,350.1,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,Air India Express,IX-1067,1 stop,9/8/2026,6:10,20:45,7352,7001.9,350.1,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,Air India Express,IX-1001,1 stop,9/8/2026,9:00,20:45,7352,7001.9,350.1,INR,9/1/2026 6:25,Cleartrip
DEL,SXR,IndiGo,6E-7655,1 stop,10/16/2026,6:10,14:10,7356,7005.71,350.29,INR,9/1/2026 6:38,Cleartrip
DEL,CCU,IndiGo,6E-6440,1 stop,9/8/2026,16:40,22:05,7368,7017.14,350.86,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,IndiGo,6E-6245,1 stop,9/8/2026,6:20,13:45,7368,7017.14,350.86,INR,9/1/2026 6:28,Cleartrip
GOI,DEL,IndiGo,6E-6156,1 stop,9/8/2026,0:05,8:40,7371,7020,351,INR,9/1/2026 6:48,Cleartrip
DEL,CCU,IndiGo,6E-6236,1 stop,10/1/2026,16:20,21:05,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-2453,1 stop,9/16/2026,13:35,21:05,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-2769,1 stop,10/1/2026,8:10,13:45,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6236,1 stop,9/16/2026,16:20,21:05,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6245,1 stop,9/16/2026,6:20,13:45,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-2453,1 stop,10/1/2026,13:35,21:05,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6245,1 stop,10/1/2026,6:20,13:45,7376,7024.76,351.24,INR,9/1/2026 6:29,Cleartrip
MAA,BOM,Air India Express,IX-2786,1 stop,10/1/2026,7:25,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2786,1 stop,10/16/2026,7:25,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2975,1 stop,10/1/2026,6:30,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-1385,1 stop,10/16/2026,8:55,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2975,1 stop,10/16/2026,6:30,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2507,1 stop,10/1/2026,16:30,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2662,1 stop,10/16/2026,21:25,7:45,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2971,1 stop,10/16/2026,10:45,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2507,1 stop,10/16/2026,16:30,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-2971,1 stop,10/1/2026,10:45,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India Express,IX-1385,1 stop,10/1/2026,8:55,20:25,7382,7030.48,351.52,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-2133,Non-stop,10/16/2026,21:55,23:40,7390,7038.1,351.9,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-2133,Non-stop,10/1/2026,21:55,23:40,7390,7038.1,351.9,INR,9/1/2026 6:42,Cleartrip
BLR,CCU,IndiGo,6E-975,Non-stop,9/2/2026,20:20,23:00,7415,7061.9,353.1,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6.00E-172,Non-stop,9/16/2026,13:40,16:20,7415,7061.9,353.1,INR,9/1/2026 6:36,Cleartrip
BLR,CCU,IndiGo,6E-6572,Non-stop,9/16/2026,15:05,17:45,7415,7061.9,353.1,INR,9/1/2026 6:36,Cleartrip
GOI,BOM,IndiGo,6E-5176,Non-stop,9/16/2026,20:55,22:15,7433,7079.05,353.95,INR,9/1/2026 6:51,Cleartrip
DEL,PNQ,IndiGo,6E-2132,Non-stop,10/1/2026,9:40,11:45,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
DEL,PNQ,IndiGo,6E-2618,Non-stop,10/1/2026,23:00,1:05,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
DEL,PNQ,IndiGo,6E-2487,Non-stop,10/1/2026,11:50,14:05,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
DEL,PNQ,IndiGo,6E-6437,Non-stop,10/1/2026,16:25,18:30,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
DEL,PNQ,IndiGo,6E-2262,Non-stop,10/1/2026,6:10,8:10,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
DEL,PNQ,IndiGo,6E-2623,Non-stop,10/1/2026,18:15,20:20,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
DEL,PNQ,IndiGo,6E-2262,Non-stop,9/16/2026,6:10,8:10,7441,7086.67,354.33,INR,9/1/2026 6:27,Cleartrip
GOI,DEL,Air India Express,IX-2764,Non-stop,9/16/2026,21:45,0:30,7450,7095.24,354.76,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,Akasa Air,QP-1814,Non-stop,10/1/2026,11:35,14:15,7451,7096.19,354.81,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,Akasa Air,QP-1818,Non-stop,9/16/2026,14:20,17:05,7451,7096.19,354.81,INR,9/1/2026 6:48,Cleartrip
AMD,DEL,IndiGo,6E-7568,1 stop,9/2/2026,16:55,21:25,7484,7127.62,356.38,INR,9/1/2026 6:30,Cleartrip
DEL,CCU,IndiGo,6E-6312,1 stop,9/2/2026,14:25,20:25,7500,7142.86,357.14,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,IndiGo,6E-2361,1 stop,9/2/2026,14:35,22:15,7500,7142.86,357.14,INR,9/1/2026 6:28,Cleartrip
DEL,PNQ,Air India,AI-2609,Non-stop,9/2/2026,23:50,2:05,7506,7148.57,357.43,INR,9/1/2026 6:26,Cleartrip
DEL,PNQ,Air India,AI-2711,Non-stop,9/2/2026,2:00,4:15,7506,7148.57,357.43,INR,9/1/2026 6:26,Cleartrip
DEL,PNQ,Air India,AI-2469,Non-stop,9/2/2026,4:45,6:55,7506,7148.57,357.43,INR,9/1/2026 6:26,Cleartrip
DEL,CCU,IndiGo,6E-2361,1 stop,9/16/2026,14:35,22:15,7507,7149.52,357.48,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6459,1 stop,10/1/2026,5:55,13:25,7507,7149.52,357.48,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-5036,1 stop,9/16/2026,8:00,12:25,7507,7149.52,357.48,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6312,1 stop,10/1/2026,14:25,20:25,7507,7149.52,357.48,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6312,1 stop,9/16/2026,14:25,20:25,7507,7149.52,357.48,INR,9/1/2026 6:29,Cleartrip
HYD,BOM,IndiGo,6E-2015,Non-stop,9/2/2026,16:40,18:10,7520,7161.9,358.1,INR,9/1/2026 6:33,Cleartrip
MAA,BOM,IndiGo,6E-6140,Non-stop,9/16/2026,2:30,4:45,7540,7180.95,359.05,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-5258,Non-stop,9/16/2026,12:45,14:45,7540,7180.95,359.05,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-5093,Non-stop,10/16/2026,5:00,6:55,7540,7180.95,359.05,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-6348,Non-stop,10/16/2026,9:00,10:50,7540,7180.95,359.05,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-6140,Non-stop,9/8/2026,2:30,4:45,7540,7180.95,359.05,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-5371,Non-stop,10/16/2026,14:45,16:40,7540,7180.95,359.05,INR,9/1/2026 6:42,Cleartrip
AMD,DEL,Air India,AI-2546,Non-stop,9/2/2026,23:00,0:45,7571,7210.48,360.52,INR,9/1/2026 6:30,Cleartrip
DEL,CCU,IndiGo,6E-5298,1 stop,9/2/2026,9:00,15:15,7578,7217.14,360.86,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,IndiGo,6E-2037,1 stop,9/2/2026,11:10,20:30,7578,7217.14,360.86,INR,9/1/2026 6:28,Cleartrip
BLR,DEL,Star Air,S5-183,1 stop,9/2/2026,7:30,11:20,7581,7220,361,INR,9/1/2026 6:21,Cleartrip
DEL,CCU,Akasa Air,QP-1803,Non-stop,9/2/2026,17:05,19:25,7583,7221.9,361.1,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,Akasa Air,QP-1801,Non-stop,9/2/2026,5:55,8:15,7583,7221.9,361.1,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,IndiGo,6E-6073,1 stop,10/1/2026,5:00,10:50,7586,7224.76,361.24,INR,9/1/2026 6:29,Cleartrip
GOI,DEL,IndiGo,6E-5008,Non-stop,10/16/2026,22:30,1:10,7590,7228.57,361.43,INR,9/1/2026 6:49,Cleartrip
BLR,CCU,IndiGo,6E-524,1 stop,9/2/2026,9:25,15:25,7594,7232.38,361.62,INR,9/1/2026 6:35,Cleartrip
GOI,DEL,Akasa Air,QP-1814,Non-stop,10/16/2026,11:35,14:15,7619,7256.19,362.81,INR,9/1/2026 6:49,Cleartrip
BLR,CCU,IndiGo,6E-5351,1 stop,9/2/2026,14:20,20:50,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-441,1 stop,9/2/2026,20:40,2:20,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-5031,1 stop,9/2/2026,16:00,22:45,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-6563,1 stop,9/2/2026,1:05,8:10,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-5218,1 stop,9/2/2026,13:00,20:50,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6.00E-105,1 stop,9/2/2026,18:50,2:20,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
BLR,CCU,IndiGo,6E-6876,1 stop,9/2/2026,2:40,8:10,7620,7257.14,362.86,INR,9/1/2026 6:35,Cleartrip
GOI,DEL,IndiGo,6E-2708,Non-stop,10/16/2026,15:30,18:05,7624,7260.95,363.05,INR,9/1/2026 6:49,Cleartrip
DEL,CCU,IndiGo,6E-5307,1 stop,9/2/2026,10:50,15:25,7683,7317.14,365.86,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,IndiGo,6E-6378,1 stop,9/2/2026,14:40,19:20,7683,7317.14,365.86,INR,9/1/2026 6:28,Cleartrip
DEL,CCU,IndiGo,6E-2316,1 stop,10/1/2026,17:30,22:25,7691,7324.76,366.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-6378,1 stop,10/1/2026,14:40,19:20,7691,7324.76,366.24,INR,9/1/2026 6:29,Cleartrip
DEL,CCU,IndiGo,6E-5041,1 stop,10/1/2026,15:10,20:30,7691,7324.76,366.24,INR,9/1/2026 6:29,Cleartrip
GOI,DEL,IndiGo,6E-6243,Non-stop,10/1/2026,8:10,10:45,7695,7328.57,366.43,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,IndiGo,6E-6243,Non-stop,10/16/2026,8:10,10:45,7695,7328.57,366.43,INR,9/1/2026 6:49,Cleartrip
DEL,HYD,Akasa Air,QP-1406,Non-stop,10/1/2026,14:10,16:30,7699,7332.38,366.62,INR,9/1/2026 6:25,Cleartrip
GOI,DEL,Air India Express,IX-1214,1 stop,9/8/2026,14:15,19:05,7701,7334.29,366.71,INR,9/1/2026 6:48,Cleartrip
GOI,BOM,Akasa Air,QP-1176,Non-stop,9/16/2026,20:30,21:45,7738,7369.52,368.48,INR,9/1/2026 6:51,Cleartrip
BLR,CCU,Akasa Air,QP-1262,Non-stop,10/1/2026,19:40,22:25,7739,7370.48,368.52,INR,9/1/2026 6:36,Cleartrip
DEL,HYD,Air India Express,IX-1210,1 stop,9/16/2026,22:25,14:05,7832,7459.05,372.95,INR,9/1/2026 6:25,Cleartrip
GOI,DEL,Air India Express,IX-1340,Non-stop,9/16/2026,15:00,17:45,7850,7476.19,373.81,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,Air India Express,IX-1531,Non-stop,9/8/2026,7:55,10:40,7850,7476.19,373.81,INR,9/1/2026 6:48,Cleartrip
DEL,SXR,IndiGo,6E-6050,1 stop,10/1/2026,8:15,14:10,7858,7483.81,374.19,INR,9/1/2026 6:38,Cleartrip
GOI,DEL,Akasa Air,QP-1816,Non-stop,10/1/2026,18:35,21:15,7864,7489.52,374.48,INR,9/1/2026 6:48,Cleartrip
AMD,DEL,IndiGo,6E-5385,Non-stop,9/2/2026,0:05,2:00,7888,7512.38,375.62,INR,9/1/2026 6:30,Cleartrip
GOI,DEL,IndiGo,6E-363,Non-stop,10/16/2026,20:10,22:45,7905,7528.57,376.43,INR,9/1/2026 6:49,Cleartrip
GOI,DEL,IndiGo,6E-2091,Non-stop,10/1/2026,13:25,16:05,7905,7528.57,376.43,INR,9/1/2026 6:48,Cleartrip
DEL,SXR,Air India Express,IX-1074,1 stop,10/1/2026,11:00,13:45,7909,7532.38,376.62,INR,9/1/2026 6:38,Cleartrip
BLR,CCU,IndiGo,6.00E-223,Non-stop,10/1/2026,17:05,19:55,7940,7561.9,378.1,INR,9/1/2026 6:36,Cleartrip
BLR,CCU,IndiGo,6E-6572,Non-stop,10/1/2026,15:05,17:45,7940,7561.9,378.1,INR,9/1/2026 6:36,Cleartrip
MAA,BOM,IndiGo,6E-5371,Non-stop,9/16/2026,14:45,16:40,7958,7579.05,378.95,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-5214,Non-stop,9/16/2026,11:00,13:00,7958,7579.05,378.95,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-5104,Non-stop,9/16/2026,16:40,18:40,7958,7579.05,378.95,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,IndiGo,6E-6225,Non-stop,9/16/2026,22:30,0:30,7958,7579.05,378.95,INR,9/1/2026 6:42,Cleartrip
DEL,HYD,IndiGo,6E-5119,1 stop,10/16/2026,5:10,10:15,7989,7608.57,380.43,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-907,1 stop,10/16/2026,10:00,14:50,7989,7608.57,380.43,INR,9/1/2026 6:26,Cleartrip
GOI,DEL,Air India Express,IX-2746,2 stop,9/16/2026,12:35,22:25,7999,7618.1,380.9,INR,9/1/2026 6:48,Cleartrip
MAA,BOM,Air India,AI-640,Non-stop,9/16/2026,17:00,19:10,8010,7628.57,381.43,INR,9/1/2026 6:42,Cleartrip
MAA,BOM,Air India,AI-2740,Non-stop,9/16/2026,16:00,18:20,8010,7628.57,381.43,INR,9/1/2026 6:42,Cleartrip
DEL,HYD,IndiGo,6E-6446,1 stop,10/16/2026,7:50,13:50,8067,7682.86,384.14,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-6673,1 stop,10/16/2026,21:15,3:10,8067,7682.86,384.14,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-2267,1 stop,10/16/2026,16:40,22:45,8067,7682.86,384.14,INR,9/1/2026 6:26,Cleartrip
BLR,CCU,Air India Express,IX-2942,1 stop,10/1/2026,12:40,22:10,8077,7692.38,384.62,INR,9/1/2026 6:36,Cleartrip
BLR,CCU,Air India Express,IX-2505,1 stop,10/1/2026,14:45,22:10,8077,7692.38,384.62,INR,9/1/2026 6:36,Cleartrip
BLR,CCU,Air India Express,IX-1472,1 stop,10/1/2026,7:05,12:10,8077,7692.38,384.62,INR,9/1/2026 6:36,Cleartrip
DEL,SXR,IndiGo,6E-2496,Non-stop,10/1/2026,12:40,14:05,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,IndiGo,6E-5339,Non-stop,10/1/2026,9:45,11:20,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,IndiGo,6E-2747,Non-stop,10/1/2026,13:40,15:10,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,IndiGo,6E-2044,Non-stop,10/1/2026,7:40,9:05,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,IndiGo,6E-2248,Non-stop,10/1/2026,14:15,15:45,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,Air India Express,IX-1017,Non-stop,10/1/2026,14:30,16:00,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,Air India Express,IX-1012,Non-stop,10/16/2026,6:35,8:00,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,IndiGo,6E-5120,Non-stop,10/1/2026,8:25,9:45,8099,7713.33,385.67,INR,9/1/2026 6:38,Cleartrip
DEL,PNQ,Air India Express,IX-1230,Non-stop,10/16/2026,4:40,6:55,8111,7724.76,386.24,INR,9/1/2026 6:28,Cleartrip
CCU,BOM,Akasa Air,QP-1126,Non-stop,9/16/2026,23:00,1:40,8113,7726.67,386.33,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Akasa Air,QP-1126,Non-stop,9/8/2026,23:00,1:40,8113,7726.67,386.33,INR,9/1/2026 6:40,Cleartrip
CCU,BOM,Akasa Air,QP-1136,Non-stop,10/1/2026,5:00,7:45,8113,7726.67,386.33,INR,9/1/2026 6:41,Cleartrip
GOI,DEL,IndiGo,6E-363,Non-stop,10/1/2026,20:10,22:45,8115,7728.57,386.43,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,IndiGo,6E-2102,Non-stop,10/16/2026,9:10,11:45,8149,7760.95,388.05,INR,9/1/2026 6:49,Cleartrip
DEL,SXR,IndiGo,6E-6092,1 stop,10/16/2026,8:00,10:35,8162,7773.33,388.67,INR,9/1/2026 6:38,Cleartrip
DEL,SXR,IndiGo,6E-6010,1 stop,10/16/2026,11:40,14:20,8162,7773.33,388.67,INR,9/1/2026 6:38,Cleartrip
BLR,DEL,IndiGo,6E-6863,1 stop,9/2/2026,8:20,12:55,8170,7780.95,389.05,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-6891,1 stop,9/8/2026,17:15,23:00,8170,7780.95,389.05,INR,9/1/2026 6:21,Cleartrip
BLR,DEL,IndiGo,6E-6863,1 stop,9/8/2026,8:20,12:55,8170,7780.95,389.05,INR,9/1/2026 6:21,Cleartrip
GOI,DEL,IndiGo,6E-6933,1 stop,9/8/2026,14:45,23:00,8180,7790.48,389.52,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,IndiGo,6.00E-281,1 stop,9/8/2026,21:35,6:45,8181,7791.43,389.57,INR,9/1/2026 6:48,Cleartrip
GOI,DEL,IndiGo,6E-418,1 stop,9/8/2026,17:10,0:20,8181,7791.43,389.57,INR,9/1/2026 6:48,Cleartrip
DEL,HYD,IndiGo,6E-354,1 stop,9/2/2026,19:00,0:35,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-6814,1 stop,10/1/2026,7:15,13:20,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-2721,1 stop,9/2/2026,9:55,16:00,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-5023,1 stop,10/1/2026,18:10,23:00,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-853,1 stop,9/2/2026,20:45,2:10,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-2265,1 stop,9/2/2026,6:10,12:15,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-6425,1 stop,9/2/2026,5:10,10:10,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-6328,1 stop,9/16/2026,10:15,16:45,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-2721,1 stop,9/16/2026,9:55,16:00,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-6676,1 stop,9/2/2026,12:00,18:20,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6.00E-303,1 stop,9/2/2026,20:00,2:10,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-853,1 stop,10/16/2026,20:45,2:10,8199,7808.57,390.43,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-6676,1 stop,10/16/2026,12:00,18:20,8199,7808.57,390.43,INR,9/1/2026 6:26,Cleartrip
DEL,HYD,IndiGo,6E-6676,1 stop,10/1/2026,12:00,18:20,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-6318,1 stop,9/8/2026,14:45,21:20,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-329,1 stop,9/8/2026,18:00,0:35,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-6425,1 stop,9/16/2026,5:10,10:10,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-6814,1 stop,9/16/2026,7:15,13:20,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-853,1 stop,9/16/2026,20:45,2:10,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-2361,1 stop,9/16/2026,14:35,20:30,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-354,1 stop,9/16/2026,19:00,0:35,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-6676,1 stop,9/16/2026,12:00,18:20,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6.00E-303,1 stop,9/16/2026,20:00,2:10,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-6318,1 stop,9/2/2026,14:45,21:20,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-6328,1 stop,9/2/2026,10:15,16:45,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6.00E-303,1 stop,9/8/2026,20:00,2:10,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-2265,1 stop,9/8/2026,6:10,12:15,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-327,1 stop,9/2/2026,16:15,22:45,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-2453,1 stop,9/2/2026,13:35,20:05,8199,7808.57,390.43,INR,9/1/2026 6:24,Cleartrip
DEL,HYD,IndiGo,6E-6425,1 stop,9/8/2026,5:10,10:10,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-354,1 stop,9/8/2026,19:00,0:35,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
DEL,HYD,IndiGo,6E-327,1 stop,9/8/2026,16:15,22:45,8199,7808.57,390.43,INR,9/1/2026 6:25,Cleartrip
